tweet_id,brand,text,user,date,sentiment,likes,retweets,replies,followers,following,engagement_rate,hashtags,mentions,fake_label,ctr,conversion_rate,impressions,age,gender,location,interest
20639,Google,Google partners with another company,user_96,2024-01-15,positive,5767,3603,1581,175666,573,0.1508,#Update #Breaking,user_51,real,0.039,0.077,38238,33,Other,Canada,Movies
20640,OpenAI,OpenAI launches new AI feature,user_55,2024-04-20,positive,8955,2742,1236,3775,2052,0.1498,#Launch #Breaking,,fake,0.098,0.041,59772,45,Other,Canada,Tech
20641,OpenAI,OpenAI trending across social media,user_23,2024-06-24,positive,8833,4314,1042,90638,3856,0.2002,#ML #Sale #Launch,,fake,0.165,0.069,44116,41,Female,UK,Tech
20642,Meta,Meta sales skyrocket after announcement,user_86,2024-03-25,positive,12932,498,1932,153595,4458,9.5651,#ML #Sale,user_61 user_14 user_36,real,0.11,0.093,1352,22,Male,UK,Finance
20643,Netflix,Netflix receives positive feedback,user_52,2024-03-22,positive,12752,3766,487,171981,988,0.315,#AI #ML #Breaking,user_61 user_12 user_32,fake,0.172,0.028,40478,48,Other,India,Finance
20644,Samsung,Samsung receives positive feedback,user_70,2024-04-30,negative,5771,3543,735,166225,4043,0.0818,#Trending #Launch,,real,0.076,0.073,70587,16,Male,Australia,AI
20645,Samsung,Samsung introduces new service,user_35,2024-04-22,negative,3730,4430,1831,165551,4806,0.0522,#Sale #Launch,user_95 user_33 user_31,real,0.096,0.012,71388,37,Male,Germany,Shopping
20646,Flipkart,Flipkart releases major update,user_79,2024-06-16,neutral,12543,4030,1294,123129,7781,0.1369,#Tech #Breaking,user_59,fake,0.187,0.076,91613,40,Female,India,Shopping
20647,OpenAI,OpenAI sales skyrocket after announcement,user_21,2024-07-08,positive,7258,3590,475,187026,6543,0.1974,#Sale #Breaking,user_51,fake,0.031,0.013,36761,21,Male,USA,Movies
20648,Meta,Meta users complain about bug,user_75,2024-06-18,neutral,3382,3189,299,38468,2547,0.0394,#Breaking #AI #Launch,,real,0.019,0.052,85730,52,Other,Germany,Startups
20649,Tesla,Tesla faces criticism online,user_60,2024-01-09,neutral,11294,3868,1742,198292,7776,0.3714,#Sale #Update #Breaking,user_55 user_34 user_31,fake,0.167,0.032,30406,18,Male,Germany,Finance
20650,Apple,Apple trending across social media,user_69,2024-05-23,neutral,3012,766,1404,53876,6868,0.0342,#Launch #AI,user_19 user_6,fake,0.028,0.072,88042,50,Female,Canada,Shopping
20651,Meta,Meta introduces new service,user_17,2024-02-11,negative,7642,1757,897,84670,163,0.0901,#Tech #Update,user_68,real,0.071,0.027,84851,28,Female,Singapore,Startups
20652,Flipkart,Flipkart announces new product,user_45,2024-03-28,neutral,13810,3565,821,138286,1869,0.1874,#ML #Breaking #AI,user_75 user_61,fake,0.188,0.046,73680,29,Male,USA,Tech
20653,Samsung,Samsung faces criticism online,user_86,2024-03-06,neutral,5546,3637,235,173776,1298,0.1177,#Launch,user_14 user_89,fake,0.108,0.071,47116,41,Other,USA,Movies
20654,Apple,Apple announces new product,user_82,2024-02-21,positive,12904,3998,165,7900,7471,0.17,#Trending #Launch,,real,0.103,0.035,75912,44,Female,UK,Finance
20655,Apple,Apple faces criticism online,user_15,2024-01-08,positive,14041,4803,546,17650,7612,0.1843,#ML,,fake,0.122,0.035,76198,49,Female,Australia,Startups
20656,Tesla,Tesla trending across social media,user_7,2024-01-22,positive,13199,4908,644,59741,3365,1.5007,#ML,user_7 user_55,real,0.132,0.057,8795,44,Other,Singapore,Startups
20657,Samsung,Samsung users complain about bug,user_18,2024-05-31,neutral,4505,4541,1498,94047,3710,0.2632,#Launch,user_25,real,0.094,0.046,17114,38,Other,Australia,Finance
20658,Amazon,Amazon trending across social media,user_75,2024-03-17,positive,1491,2438,1616,66831,3679,0.0314,#ML,user_44,fake,0.152,0.015,47502,22,Other,India,Gaming
20659,Google,Google trending across social media,user_35,2024-02-11,positive,12721,4024,1460,176835,6095,0.1728,#Update,user_48,fake,0.171,0.066,73604,26,Other,India,Shopping
20660,Meta,Meta receives positive feedback,user_1,2024-05-09,neutral,12749,2143,1523,24478,7748,0.3121,#Breaking #Tech,user_9 user_7,real,0.157,0.034,40843,36,Female,India,AI
20661,Flipkart,Flipkart introduces new service,user_57,2024-04-30,negative,4989,3859,735,15982,4843,0.063,#Sale #Breaking #ML,user_17 user_97,real,0.118,0.064,79202,18,Male,Canada,Shopping
20662,Google,Google users complain about bug,user_12,2024-06-02,negative,14152,4167,835,27795,6566,7.3939,#ML #Sale,user_83 user_18,real,0.084,0.01,1914,58,Male,Singapore,Shopping
20663,Amazon,Amazon announces new product,user_48,2024-01-23,neutral,8193,3365,1106,178848,7983,0.3056,#Launch,user_96 user_61 user_31,fake,0.153,0.018,26811,23,Other,USA,AI
20664,Netflix,Netflix releases major update,user_35,2024-01-05,neutral,5742,4059,1308,168112,1427,0.0743,#Trending #ML,user_50,real,0.022,0.093,77256,46,Male,UK,Shopping
20665,Samsung,Samsung trending across social media,user_37,2024-01-01,positive,7249,1593,1136,73287,4189,0.0776,#Launch #AI,user_38 user_7 user_1,real,0.084,0.049,93355,45,Female,India,AI
20666,Flipkart,Flipkart launches new AI feature,user_3,2024-04-03,negative,5510,3410,1953,153958,3958,0.0657,#Sale #Trending,user_16 user_23 user_56,real,0.097,0.061,83808,46,Female,Australia,Finance
20667,Tesla,Tesla releases major update,user_61,2024-02-22,neutral,7510,1302,747,85852,5148,0.4249,#Breaking #Sale,user_24,real,0.194,0.04,17676,27,Male,India,AI
20668,Microsoft,Microsoft faces criticism online,user_49,2024-04-14,neutral,4772,429,352,21612,4610,0.0945,#Sale #Breaking #Trending,,fake,0.043,0.094,50486,53,Male,UK,AI
20669,Apple,Apple partners with another company,user_85,2024-04-08,neutral,12157,1352,1419,28292,5563,3.3958,#Launch #Breaking #Trending,,fake,0.134,0.098,3580,42,Female,UK,Shopping
20670,OpenAI,OpenAI releases major update,user_15,2024-03-25,positive,14918,1835,1888,57527,2273,0.3948,#Tech,user_85 user_33 user_93,fake,0.143,0.096,37786,29,Other,Canada,Shopping
20671,Google,Google sales skyrocket after announcement,user_15,2024-07-05,negative,7631,4388,9,163663,2364,0.2207,#Launch,user_96 user_54,fake,0.139,0.049,34574,48,Female,Germany,Finance
20672,Microsoft,Microsoft launches new AI feature,user_18,2024-06-10,neutral,2845,4296,806,124439,4506,0.2727,#Tech,,real,0.1,0.063,10433,41,Female,Canada,Startups
20673,Amazon,Amazon introduces new service,user_65,2024-04-13,neutral,4586,1136,1944,42025,6301,0.206,#Update #Tech #Trending,,real,0.024,0.041,22263,51,Male,Australia,Startups
20674,Meta,Meta announces new product,user_64,2024-01-14,positive,7268,3210,906,127024,7876,0.2606,#Tech #ML,,real,0.079,0.025,27891,53,Female,Canada,Tech
20675,Microsoft,Microsoft sales skyrocket after announcement,user_52,2024-06-16,negative,9061,2586,1976,183297,4878,0.1373,#Sale #Launch,user_66,real,0.035,0.061,65992,28,Male,Germany,Movies
20676,Tesla,Tesla trending across social media,user_32,2024-04-21,negative,4042,2332,724,119539,6816,0.0486,#ML,,real,0.068,0.027,83107,59,Other,UK,Shopping
20677,Microsoft,Microsoft announces new product,user_98,2024-07-13,positive,12356,3519,1616,40783,7425,0.4351,#Trending #Tech,user_91 user_3 user_22,fake,0.113,0.091,28401,37,Male,Canada,Shopping
20678,Netflix,Netflix users complain about bug,user_70,2024-01-18,positive,1049,598,1648,47222,5266,0.0134,#Update #Breaking #AI,,real,0.026,0.09,78088,21,Female,India,AI
20679,Apple,Apple partners with another company,user_45,2024-05-27,negative,4035,2867,1367,44606,6131,0.5479,#Sale,,fake,0.143,0.015,7365,44,Male,Germany,Gaming
20680,Tesla,Tesla faces criticism online,user_38,2024-03-06,negative,6245,4780,1705,47777,2793,0.1168,#Launch #Sale #Update,,real,0.051,0.021,53447,35,Female,Singapore,Tech
20681,Amazon,Amazon introduces new service,user_15,2024-03-24,neutral,9893,1317,820,111900,952,0.2027,#AI,user_14,real,0.081,0.041,48812,27,Other,Germany,Startups
20682,Samsung,Samsung introduces new service,user_20,2024-01-20,positive,121,4208,98,94570,5300,0.0014,#Breaking,user_65,real,0.019,0.041,89485,16,Male,Australia,Shopping
20683,Amazon,Amazon partners with another company,user_64,2024-01-08,positive,1408,1414,1627,90397,6305,0.3722,#Update #Trending,user_23 user_32,fake,0.109,0.031,3783,42,Female,UK,Finance
20684,Meta,Meta trending across social media,user_10,2024-02-21,negative,2566,3548,236,35066,3719,0.2847,#AI,user_45 user_59 user_33,real,0.145,0.093,9013,21,Male,Australia,Gaming
20685,Microsoft,Microsoft sales skyrocket after announcement,user_50,2024-06-21,positive,13724,1150,766,1489,5211,0.9254,#Launch #AI #Breaking,user_94,real,0.046,0.09,14831,35,Male,Australia,Shopping
20686,Microsoft,Microsoft introduces new service,user_60,2024-03-13,neutral,5452,2627,1601,157003,818,0.211,#Trending #Update,,real,0.181,0.031,25833,42,Male,Canada,AI
20687,Microsoft,Microsoft faces criticism online,user_89,2024-05-29,neutral,7692,4922,1074,89458,3522,0.0966,#Breaking,user_58 user_7,fake,0.021,0.037,79621,54,Other,UK,Movies
20688,Tesla,Tesla receives positive feedback,user_85,2024-02-22,positive,2226,3865,839,20195,4616,0.169,#Trending #Sale,user_95 user_52 user_51,fake,0.018,0.093,13169,43,Other,UK,Startups
20689,Tesla,Tesla faces criticism online,user_31,2024-05-12,negative,4341,3730,531,25117,4091,0.0457,#Update,user_93 user_70 user_94,fake,0.087,0.098,94953,44,Female,Canada,Tech
20690,Apple,Apple users complain about bug,user_19,2024-02-25,negative,7573,4537,84,198333,4491,0.1045,#Update #Sale,user_34,real,0.164,0.024,72498,52,Male,Canada,Finance
20691,Apple,Apple partners with another company,user_97,2024-06-07,positive,7568,4063,432,66614,192,0.5271,#Trending #Launch #Update,,fake,0.081,0.073,14359,43,Other,USA,Shopping
20692,Tesla,Tesla launches new AI feature,user_29,2024-02-16,neutral,10808,532,1999,174237,4829,0.1554,#ML #Breaking #Sale,user_44 user_80,fake,0.136,0.033,69546,29,Other,USA,Movies
20693,Netflix,Netflix users complain about bug,user_88,2024-06-24,positive,8706,4338,936,144038,2580,0.1501,#Breaking #Tech,user_22 user_64,fake,0.114,0.024,58005,29,Female,Singapore,Shopping
20694,Tesla,Tesla partners with another company,user_67,2024-07-04,neutral,9245,192,1785,63605,1559,0.4045,#ML,,real,0.192,0.041,22854,53,Other,Singapore,Movies
20695,Amazon,Amazon receives positive feedback,user_7,2024-03-30,negative,3877,1257,978,114843,5187,0.0689,#Launch #Tech #ML,user_78 user_76 user_35,real,0.184,0.011,56273,48,Other,India,Gaming
20696,Netflix,Netflix trending across social media,user_4,2024-07-12,neutral,5950,4325,1641,43336,6225,0.0646,#Update #AI,,real,0.122,0.025,92133,33,Other,India,Shopping
20697,Netflix,Netflix introduces new service,user_24,2024-01-22,neutral,9275,808,395,74658,7094,0.5184,#Update #Trending,user_19,fake,0.168,0.014,17892,46,Female,Canada,Startups
20698,Samsung,Samsung announces new product,user_56,2024-02-23,negative,5705,3793,1799,109570,4422,0.0766,#ML #Trending #Sale,,fake,0.13,0.024,74514,36,Female,Germany,AI
20699,Flipkart,Flipkart users complain about bug,user_21,2024-03-11,neutral,6465,3841,1298,113929,5161,0.3439,#Sale #Tech #Breaking,user_32 user_65 user_29,real,0.051,0.074,18797,16,Female,Canada,Gaming
20700,Google,Google launches new AI feature,user_50,2024-01-21,positive,6094,3503,1066,76536,4303,0.187,#ML #Update,user_8,fake,0.072,0.058,32581,37,Other,Singapore,AI
20701,Microsoft,Microsoft receives positive feedback,user_2,2024-01-12,positive,14023,1740,513,34421,2144,0.3732,#Trending,user_45 user_64,fake,0.084,0.014,37573,40,Female,Canada,Tech
20702,Samsung,Samsung trending across social media,user_3,2024-07-12,neutral,11037,726,1553,131956,4047,0.2826,#AI #Tech,user_79 user_45 user_65,real,0.021,0.066,39057,46,Male,Canada,Shopping
20703,Flipkart,Flipkart trending across social media,user_82,2024-03-08,positive,3478,2168,1956,146536,1400,0.0913,#Breaking,user_44 user_50,fake,0.013,0.078,38081,47,Male,India,Gaming
20704,Microsoft,Microsoft faces criticism online,user_59,2024-05-03,negative,10423,3982,459,94415,3135,0.164,#Update #Trending,user_99 user_23 user_43,fake,0.115,0.05,63560,27,Female,UK,Gaming
20705,Amazon,Amazon faces criticism online,user_20,2024-02-14,neutral,5457,2328,1631,193329,1497,0.9938,#Trending #Sale,user_69 user_61 user_99,real,0.045,0.037,5491,42,Other,USA,Finance
20706,Meta,Meta launches new AI feature,user_11,2024-07-07,negative,10105,2102,1329,40264,5938,0.1217,#Sale #Trending,user_100 user_10,real,0.041,0.023,83046,56,Female,Australia,Gaming
20707,Microsoft,Microsoft trending across social media,user_52,2024-01-25,neutral,2275,1531,1176,150266,7709,0.044,#Breaking #AI #Tech,user_32,fake,0.136,0.037,51689,50,Other,Canada,Shopping
20708,Samsung,Samsung introduces new service,user_19,2024-04-17,neutral,6320,2161,135,32585,1357,0.3445,#AI,user_87 user_69,real,0.09,0.033,18347,25,Male,Australia,Finance
20709,OpenAI,OpenAI launches new AI feature,user_10,2024-04-27,positive,9,996,72,76709,4370,0.0003,#Trending,user_8 user_98 user_41,fake,0.101,0.083,26779,41,Male,Canada,AI
20710,Netflix,Netflix faces criticism online,user_99,2024-06-08,positive,6047,2551,1087,145841,6656,0.0678,#Sale #Breaking #Trending,user_48 user_29,fake,0.194,0.075,89221,29,Female,Singapore,Gaming
20711,Google,Google sales skyrocket after announcement,user_24,2024-05-28,neutral,14982,4401,63,153695,7065,0.1733,#Breaking #Sale,,fake,0.171,0.009,86454,20,Male,UK,Shopping
20712,Tesla,Tesla introduces new service,user_21,2024-02-09,negative,2034,2388,675,167665,7442,0.0296,#Sale #AI #ML,user_76 user_9 user_81,real,0.084,0.074,68814,25,Male,UK,Startups
20713,Apple,Apple faces criticism online,user_28,2024-06-27,neutral,11222,2281,685,131178,1904,0.5051,#Update,,real,0.197,0.076,22218,43,Male,India,Tech
20714,Flipkart,Flipkart users complain about bug,user_60,2024-05-20,neutral,8108,1477,115,172630,4241,0.32,#Tech,user_64,real,0.068,0.066,25338,32,Male,Australia,Startups
20715,Microsoft,Microsoft faces criticism online,user_42,2024-04-11,positive,7561,3117,653,1957,1623,0.3246,#ML #AI #Launch,user_77 user_78,fake,0.072,0.029,23292,16,Other,UK,Tech
20716,Apple,Apple faces criticism online,user_18,2024-06-05,negative,8106,4625,1225,149297,7737,0.0874,#Tech,user_79 user_4 user_3,fake,0.143,0.029,92753,51,Female,Canada,Finance
20717,Microsoft,Microsoft releases major update,user_27,2024-03-28,neutral,5764,3233,724,109651,4957,0.6448,#Trending #ML,user_43,fake,0.048,0.027,8939,28,Female,UK,AI
20718,Samsung,Samsung users complain about bug,user_34,2024-03-06,positive,12217,1388,376,191087,5187,0.1499,#Sale #Breaking,user_10 user_26,fake,0.096,0.034,81498,47,Male,Singapore,AI
20719,Samsung,Samsung sales skyrocket after announcement,user_22,2024-06-28,positive,4417,3912,106,78818,2044,0.1839,#AI #Breaking,user_1 user_5,fake,0.078,0.036,24020,42,Female,Australia,Shopping
20720,Google,Google launches new AI feature,user_69,2024-05-21,positive,14748,1992,1080,99217,1029,0.1531,#ML,user_34 user_35 user_19,real,0.069,0.09,96321,22,Other,Canada,AI
20721,Flipkart,Flipkart sales skyrocket after announcement,user_51,2024-06-13,negative,12315,2226,1567,143938,760,0.2405,#ML #AI #Update,user_5 user_82,real,0.164,0.077,51212,19,Female,Australia,Tech
20722,Microsoft,Microsoft trending across social media,user_44,2024-01-15,neutral,10120,576,1944,189233,6363,0.2261,#Tech,user_70,fake,0.118,0.03,44753,48,Female,Canada,Finance
20723,Tesla,Tesla releases major update,user_91,2024-01-17,negative,3485,462,106,148285,7103,0.119,#Update #Tech,user_51 user_9 user_32,fake,0.034,0.071,29289,49,Male,USA,Finance
20724,Netflix,Netflix faces criticism online,user_76,2024-06-02,negative,9579,2819,597,48133,880,0.1336,#Trending #ML #Update,user_36 user_72,real,0.025,0.031,71711,27,Male,USA,Finance
20725,Samsung,Samsung releases major update,user_94,2024-07-06,neutral,927,115,1401,134293,2625,0.063,#Sale #Launch #AI,,fake,0.042,0.054,14717,31,Other,Singapore,AI
20726,Amazon,Amazon releases major update,user_25,2024-05-10,negative,809,716,813,14752,7911,0.0122,#Launch,user_9 user_56 user_87,real,0.132,0.07,66082,43,Male,USA,Shopping
20727,Netflix,Netflix releases major update,user_76,2024-02-18,negative,9784,1605,1960,155518,6027,0.2669,#Trending,,real,0.028,0.037,36657,44,Male,Canada,Shopping
20728,Microsoft,Microsoft releases major update,user_2,2024-03-17,negative,2082,581,192,22606,6333,0.0482,#Update,,real,0.169,0.095,43185,16,Other,Australia,Gaming
20729,Microsoft,Microsoft sales skyrocket after announcement,user_53,2024-01-16,positive,4350,3071,808,172840,5849,0.1198,#Breaking #ML #Trending,,real,0.135,0.013,36304,57,Female,Canada,Finance
20730,Meta,Meta launches new AI feature,user_15,2024-07-13,positive,3635,3710,841,171634,5725,0.0706,#Update #Trending #Tech,user_52 user_90,fake,0.191,0.086,51513,34,Other,Singapore,Movies
20731,Apple,Apple announces new product,user_91,2024-03-08,negative,8456,2011,933,36949,379,0.2821,#Sale,user_57 user_42 user_43,real,0.103,0.022,29970,35,Other,USA,Movies
20732,Flipkart,Flipkart faces criticism online,user_68,2024-02-05,positive,10604,2677,669,12143,6026,0.1503,#Update,user_42,real,0.058,0.052,70545,53,Male,UK,Tech
20733,Tesla,Tesla trending across social media,user_38,2024-04-03,negative,653,4569,589,68061,7278,0.0121,#Sale,,real,0.157,0.06,54139,45,Other,Germany,Gaming
20734,Flipkart,Flipkart faces criticism online,user_77,2024-01-31,positive,10793,4965,1421,95657,1598,4.8033,#ML #AI #Breaking,,fake,0.032,0.042,2247,44,Male,Germany,Finance
20735,OpenAI,OpenAI releases major update,user_72,2024-03-23,negative,11433,1891,1208,99351,4363,0.4283,#Trending #Launch #Update,user_4,real,0.188,0.049,26696,36,Female,India,Movies
20736,Google,Google trending across social media,user_70,2024-01-29,positive,7752,1355,1172,170595,6846,0.0978,#Launch,user_32 user_37,fake,0.09,0.092,79262,25,Female,Australia,Movies
20737,Flipkart,Flipkart faces criticism online,user_16,2024-05-15,negative,9634,2799,1389,164610,1299,0.2488,#Breaking,user_28 user_38 user_81,fake,0.134,0.081,38715,22,Other,India,Movies
20738,Apple,Apple introduces new service,user_6,2024-06-16,neutral,2792,3830,759,106229,4612,0.2556,#Sale #Update #Trending,user_11 user_5 user_17,fake,0.076,0.017,10922,42,Male,Germany,Gaming
20739,Meta,Meta sales skyrocket after announcement,user_33,2024-02-22,negative,13565,137,1732,126325,3522,0.9202,#Tech #Update #Trending,user_100,real,0.019,0.02,14742,34,Male,Australia,Finance
20740,Apple,Apple faces criticism online,user_38,2024-07-11,neutral,4734,2812,355,139001,2580,0.0716,#AI,user_18 user_12,fake,0.09,0.079,66145,44,Other,USA,Finance
20741,Microsoft,Microsoft sales skyrocket after announcement,user_68,2024-05-25,positive,9416,1261,310,41748,2997,0.1539,#Sale,user_96 user_28 user_78,fake,0.105,0.018,61167,52,Female,UK,Tech
